FORM,COLL_NUM,DRAINAGE,SYSTEM,COUNTRY,STATE,COUNTY,STREAM,DATE,SPM.,SL,TL,WT,SEX,STAGE,GONAD,TUBERCLES,VERT,LL_SC,CB_SC,CB_U,CB_L,CP_SC,CP_ROW,PD_SC,BR_SC,P1,P2_L,P2_R,D,A,C,GR,GR_L,CAUD_Z,SCBASE_ANT,SCBASE_POS,D_MARG,PRE_D,PRE_P1,PRE_P2,PRE_A,SNT_L,PORB_L,HD_L,CP_L,CP_D,BD_D_ORG,HD_D_OCC,BD_W,HD_W,ORB_L,LIP_W,LIP_L,D_HT,P1_L,P2_L_O,P2_L_I,A_L,UCL,LCL,LIP_A,U_LIP_P,L_LIP_P,L_LIP_TR_%,MED_PROL,GUT_X,GUT_L,ABDCAV_L,GASBLD_TL,GB_CH_1,GB_CH_2,GB_CH_3,GB_TAIL,ST_PORE,ST_INT,ST.INT,ST_CPL,ST%ABS,PO_PORE,PO_INT,PO.INT,PO_CPL,PO%ABS,SO_PORE,SO_INT,SO.INT,SO_CPL,SO%ABS,IO_PORE,IO_INT,IO.INT,IO_CPL,IO%ABS,PM_PORE,PM_INT,PM.INT,PM_CPL,PM%ABS,TEETH,ARCH_L,ARCH_W,BASE_L,BASE_W,TOOTHROW_L,TEETH_.,TEETH_1/2.,TEETH BLW HEEL,TOOTH_HT,CROWN_L,CROWN_W,T BASE WID
06  aus RGS,TU 30671,30 RioGrandedeSantiago-lower,43 Juchipila,MEX,Zacatecas,.,Rio Juchipila,19630630,.,69.2,0,0,.,.,.,.,0,46,40,17,21,18,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,17.2,11,7.3,0,12.5,0,11.8,3.7,4.9,3.4,0,15.5,0,0,0,0,0,170,29,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,TU 30671,30 RioGrandedeSantiago-lower,43 Juchipila,MEX,Zacatecas,.,Rio Juchipila,19630630,.,65.6,0,0,.,.,.,.,0,46,42,17,23,20,0,0,0,18,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,16,10,7,0,11.8,0,10.9,3.6,4.8,3.6,0,14.4,0,0,0,0,0,148,30,20,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,TU 30671,30 RioGrandedeSantiago-lower,43 Juchipila,MEX,Zacatecas,.,Rio Juchipila,19630630,.,52.9,0,0,.,.,.,.,0,47,39,16,21,19,0,0,0,15,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,13.5,6.9,5.5,0,9.5,0,9,3.2,3.7,2.4,0,11.3,0,0,0,0,0,160,33,20,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,144,0,0,M,ad,.,tubed,0,46,41,17,22,16,0,0,0,14,9,9,11,0,0,0,0,9,5,5,.,0,0,0,0,0,0,33.2,21.6,14.3,0,24.4,0,23,5.6,10,7.6,0,28.5,0,0,0,0,0,180,30,16,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,137,0,0,.,.,.,.,0,47,37,15,20,17,0,0,0,16,9,9,11,0,0,25,0,9,5,5,.,0,0,0,0,0,0,32.8,20.7,13.8,0,22.5,0,22.2,5.6,8.8,7.7,0,27.1,0,0,0,0,0,180,28,16,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,141.5,0,0,.,.,.,.,0,45,36,15,19,16,0,0,0,17,8,9,10,0,0,25,0,9,9,9,.,0,0,0,0,0,0,33.2,22.5,13,0,23.2,0,24,5.4,8.9,6.7,0,27.9,0,0,0,0,0,168,26,15,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,120,0,0,.,.,.,.,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,27.6,17.3,11.3,0,20.3,0,19,4.9,7,5.2,0,23.5,0,0,0,0,0,165,25,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,142,0,0,.,.,.,.,0,45,0,0,0,0,0,0,0,0,0,0,11,0,0,28,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,28,20,999,99,,,,55.4,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,143.5,0,0,.,.,.,.,0,45,39,15,22,17,0,0,0,16,8,9,11,0,0,27,0,9,9,9,.,0,0,0,0,0,0,34.4,23.7,14.5,0,24.2,0,23.4,5.8,9.7,7.1,0,28.9,0,0,0,0,0,168,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,122,0,0,.,.,.,.,0,45,36,15,19,16,0,0,0,15,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,106.3,0,0,.,.,.,.,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,25.3,17.5,11,0,19.1,0,17.4,4.9,7.1,4.5,0,22.1,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,96.6,0,0,.,.,.,.,0,0,40,16,22,0,0,0,0,15,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,23.9,15.3,9.8,0,17.9,0,16.2,4.7,6.5,4.2,0,19.6,0,0,0,0,0,175,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,CAS-SU 6192,30 RioGrandedeSantiago-lower,44 Verde,MEX,Aguascalientes,.,Rio Aguascalientes,1898----,.,95.6,0,0,.,.,.,.,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,22.5,15.6,8.9,0,16.4,0,15.3,4.6,6.6,3.8,0,19.1,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179756,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio de Aguascalientes,19610315,.,131,0,0,M,ad,.,Well devel see descrip,0,47,41,16,23,17,0,0,80,16,9,9,11,0,0,0,0,0,6,6,.,0,0,0,0,0,0,30,21,11.5,0,21,0,20.7,6.1,6.8,5.4,0,24.1,0,0,0,0,0,148,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179756,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio de Aguascalientes,19610315,.,45,0,0,.,.,.,.,0,47,40,17,21,18,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179756,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio de Aguascalientes,19610315,.,38,0,0,.,.,.,.,0,46,38,15,21,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179756,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio de Aguascalientes,19610315,.,34,0,0,.,.,.,.,0,46,0,17,0,18,0,0,0,0,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,55.3,0,0,.,.,.,.,0,49,38,15,21,0,0,0,0,16,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,39,0,0,.,.,.,.,0,46,43,17,24,20,0,0,0,18,10,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,39,0,0,.,.,.,.,0,49,42,17,23,20,0,0,0,18,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,0,0,0,.,.,.,.,0,47,0,0,0,18,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,30,0,0,.,.,.,.,0,50,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 178327,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19570302,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,UMMZ 179753,30 RioGrandedeSantiago-lower,44 Verde,MEX,Jalisco,.,Rio Ancho,19610315,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
06  aus RGS,FMNH 3654,30 RioGrandedeSantiago-lower,45 nearLChapala,MEX,Jalisco,.,Rio Grande de Santiago,19010602,.,181,0,0,.,.,.,.,0,44,36,14,20,16,0,0,0,17,9,10,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,38.6,26.1,19,0,27.3,0,26.2,6.8,9.7,6.6,0,38,0,0,0,0,0,0,28,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,TU 31938,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Rio Duero,19640331,.,120.3,0,0,.,.,.,.,0,45,33,13,18,16,0,0,0,16,9,8,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,26.5,19.4,11.8,0,19.5,0,19.1,5.8,7.3,4.7,0,19.6,0,0,0,0,0,0,29,17,999,99,4,,,50.3,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,TU 31938,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Rio Duero,19640331,.,85.6,0,0,.,.,.,.,0,44,34,13,19,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,20.5,0,0,0,14.9,0,14.6,4.3,5.4,3.9,0,14.2,0,0,0,0,0,149,30,16,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,CAS-SU 1028,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Guanajuato,.,Rio Lerma,1891----,.,63.2,0,0,.,.,.,.,0,44,31,13,16,16,0,0,0,16,9,8,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,13.4,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,TU 31938,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Rio Duero,19640331,.,44,0,0,.,.,.,.,0,43,32,13,17,16,0,0,0,15,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ  192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,108,0,0,.,.,.,.,0,45,32,13,17,16,0,0,100,16,9,9,11,0,0,24,0,9,2,2,.,0,0,0,0,0,0,24.9,16.1,10.3,0,17.5,0,17,5,7,4.4,0,21.8,0,0,0,0,0,160,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ  192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,37,0,0,.,.,.,.,0,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ  192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,32,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,36,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,36,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192297,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Jalisco,.,trib Rio Lerma,19690506,.,34,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192317,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Guanajuato,.,trib RioTurbio,19690508,.,33,0,0,.,.,.,.,0,0,0,13,0,16,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192317,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Guanajuato,.,trib RioTurbio,19690508,.,30,0,0,.,.,.,.,0,0,32,11,19,16,0,0,0,0,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,UMMZ 192341,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Guanajuato,.,Rio de la Laja,19690513,.,73.5,0,0,.,.,.,.,0,43,33,13,18,16,0,0,100,15,8,9,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,18.6,11.6,7.4,0,13.1,0,12.6,4.5,4.9,3.7,0,16.3,0,0,0,0,0,155,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07.1  aus Lectoype,USNM 23120,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Rio Lerma  at Piedad,.,.,296,0,0,M,ad,.,smalltubs&/orscarsAlowC..,0,43,32,13,17,16,0,0,0,18,9,9,11,0,0,0,0,9,6,6,.,0,0,0,0,0,0,67.6,42.8,30,0,53.2,0,48.4,11.4,21.1,17.1,0,62.2,0,0,0,0,0,170,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
